Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away
I1,2025-09-19,19:45:00,Lecce,Cagliari,1.0,2.0,A,1.0,1.0,D,2.8,2.9,2.78,2.88,3.0,2.83,1473.5,1515.7,-42.2,2989.2,0.0141,0,1,7,4,7,0.1111,0.4667,0.4444,0.4667,-3,0,-5,1,-6,5,6,-1,0,1,1,0,0,0,0,1,8,2,3,5,-4,0.2,10,0.5,0.4,1.6,0.5,0.5,1.4,0.0,1.0617,0.0345,0.0286,0.018,0.2035,10.3,14.2,9.9,12.6,-3.9,-2.7,1.0,-0.1,0,0,1
I1,2025-09-20,14:00:00,Bologna,Genoa,2.0,1.0,H,0.0,0.0,D,1.82,3.3,4.78,1.88,3.4,5.25,1679.4,1564.5,114.9,3243.9,0.0354,0,3,3,2,5,0.3333,0.2,0.2222,0.3333,1,-2,3,-1,4,6,5,1,0,1,1,0,0,0,0,1,8,1,5,4,-10,0.0,10,2.3,1.9,0.9,0.8,0.9,1.1,1.5,1.0617,0.0983,0.033,0.0983,0.226,11.6,9.3,8.0,13.7,2.3,-5.7,2.1,0.6,1,0,0
I1,2025-09-20,19:45:00,Udinese,Milan,0.0,3.0,A,0.0,1.0,A,4.31,3.57,1.82,4.5,3.8,1.85,1550.9,1727.2,-176.3,3278.1,0.0538,0,7,7,6,9,0.7778,0.4667,0.6667,0.6,1,-2,7,3,4,6,6,0,0,1,1,0,0,0,0,1,8,2,5,3,-6,0.2,10,1.1,1.2,1.5,1.8,1.9,1.2,-0.7,1.0616,0.0644,0.0441,0.0165,0.1331,12.5,13.5,14.3,9.8,-1.0,4.5,-0.7,1.0,0,0,1
I1,2025-09-20,17:00:00,Verona,Juventus,1.0,1.0,D,1.0,1.0,D,6.5,3.85,1.55,7.0,4.0,1.57,1487.4,1776.9,-289.5,3264.2,0.0887,1,2,6,9,15,0.2222,0.4,1.0,1.0,-7,-9,-2,3,-5,5,7,-2,-1,1,1,0,0,0,0,1,8,1,6,3,-9,0.2,10,0.8,0.4,1.4,1.5,1.1,1.2,-0.7,1.0587,0.0769,0.0769,0.0129,0.075,10.2,10.4,15.1,11.5,-0.2,3.6,-1.9,-0.2,0,1,0
I1,2025-09-21,14:00:00,Torino,Atalanta,0.0,3.0,A,0.0,3.0,A,3.39,3.28,2.14,3.5,3.4,2.2,1601.3,1773.3,-172.0,3374.6,0.051,0,4,4,5,8,0.4444,0.2667,0.5556,0.5333,-1,-4,4,2,2,7,7,0,0,1,1,0,0,0,0,1,8,2,5,3,-5,0.4,10,1.6,1.0,0.8,2.3,2.5,0.5,-0.7,1.0672,0.0366,0.0324,0.028,0.0809,11.3,13.5,14.2,11.7,-2.2,2.5,-0.8,0.3,0,0,1
I1,2025-09-21,11:30:00,Lazio,Roma,0.0,1.0,A,0.0,1.0,A,2.81,3.13,2.58,2.9,3.2,2.63,1676.6,1749.6,-73.0,3426.2,0.0213,0,3,4,6,12,0.3333,0.2667,0.6667,0.8,-3,-8,2,0,2,7,7,0,0,1,1,0,0,0,0,1,8,4,4,2,-2,0.6,10,1.2,1.8,1.2,2.5,1.2,0.4,-1.3,1.063,0.032,0.032,0.0194,0.1608,14.7,9.9,13.2,11.4,4.8,1.8,1.6,1.9,0,0,1
I1,2025-09-21,14:00:00,Cremonese,Parma,0.0,0.0,D,0.0,0.0,D,2.52,3.13,2.87,2.6,3.2,2.9,1494.1,1475.5,18.5,2969.6,0.0062,0,7,10,1,5,0.7778,0.6667,0.1111,0.3333,6,5,4,-3,7,6,8,-2,-1,1,1,0,0,0,0,1,8,0,0,0,0,0.5,0,1.6,1.3,1.6,0.7,0.8,1.4,0.9,1.0647,0.0317,0.0317,0.0105,0.252,8.7,16.9,9.2,13.3,-8.2,-4.1,-0.9,-0.5,0,1,0
I1,2025-09-21,17:00:00,Fiorentina,Como,1.0,2.0,A,1.0,0.0,H,2.59,3.2,2.73,2.63,3.3,2.83,1685.8,1572.3,113.5,3258.1,0.0349,0,2,8,4,5,0.2222,0.5333,0.4444,0.3333,-2,3,-4,3,-7,8,6,2,0,1,1,0,0,0,0,1,8,1,1,0,0,0.0,2,2.2,1.6,0.9,1.4,1.3,1.0,0.8,1.0649,0.0366,0.0154,0.0366,0.3795,11.1,10.1,14.7,11.0,1.0,3.7,-0.4,-0.2,0,0,1
I1,2025-09-21,19:45:00,Inter,Sassuolo,2.0,1.0,H,1.0,0.0,H,1.27,5.65,10.36,1.29,6.0,12.0,1852.5,1473.7,378.9,3326.2,0.1139,1,3,7,3,4,0.3333,0.4667,0.3333,0.2667,0,3,-1,2,-3,8,7,1,0,1,1,0,0,0,0,1,8,6,3,1,5,0.4,10,2.2,2.0,1.0,0.2,0.9,2.3,2.0,1.0609,0.1583,0.0157,0.1583,0.1876,13.4,12.6,8.6,13.9,0.8,-5.3,2.1,-1.5,1,0,0
I1,2025-09-22,19:45:00,Napoli,Pisa,3.0,2.0,H,1.0,0.0,H,1.24,5.73,12.86,1.27,6.25,15.0,1804.0,1492.5,311.5,3296.4,0.0945,1,9,13,1,1,1.0,0.8667,0.1111,0.0667,8,12,5,1,4,9,8,1,0,1,1,0,0,0,0,1,8,0,0,0,0,0.5,0,2.4,1.8,0.7,1.0,1.0,1.0,1.4,1.0587,0.1664,0.0242,0.1664,0.1382,14.3,9.2,10.0,14.67,5.1,-4.67,1.07,0.1,1,0,0
I1,2025-09-27,19:45:00,Cagliari,Inter,0.0,2.0,A,0.0,1.0,A,5.85,4.16,1.54,6.0,4.25,1.57,1525.8,1854.2,-328.4,3380.0,0.0971,1,6,7,3,9,0.6667,0.4667,0.3333,0.6,3,-2,5,-3,8,8,6,2,0,2,2,0,0,0,0,1,9,0,8,2,-17,0.0,10,1.4,1.5,1.0,1.2,1.3,1.3,0.2,1.0607,0.0256,0.0256,0.0195,0.0232,10.6,12.4,14.1,12.7,-1.8,1.4,-2.3,0.4,0,0,1
I1,2025-09-27,14:00:00,Como,Cremonese,1.0,1.0,D,1.0,0.0,H,1.44,4.41,7.45,1.48,4.6,8.0,1586.5,1492.3,94.2,3078.8,0.0306,0,4,7,5,11,0.4444,0.4667,0.5556,0.7333,-1,-4,1,-1,2,6,6,0,0,2,2,0,0,0,0,1,9,0,0,0,0,0.5,0,1.8,1.3,0.9,1.0,1.3,1.8,0.8,1.0554,0.0738,0.0278,0.0738,0.0622,15.1,10.8,7.8,17.0,4.3,-9.2,1.8,1.0,0,1,0
I1,2025-09-27,17:00:00,Juventus,Atalanta,1.0,1.0,D,0.0,1.0,A,1.86,3.55,4.16,1.91,3.7,4.2,1770.8,1784.5,-13.8,3555.3,0.0039,0,7,13,7,8,0.7778,0.8667,0.7778,0.5333,0,5,1,6,-5,7,6,1,0,2,2,0,0,0,0,1,9,1,3,6,-4,0.0,10,2.7,2.0,0.9,2.5,2.8,0.5,0.2,1.0597,0.0423,0.0269,0.0096,0.0729,13.9,11.5,14.7,11.6,2.4,3.1,-0.6,1.9,0,1,0
