Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,MaxUnder25,MaxOver25,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away,target_UNDER25
AUT,2025-09-14,16:00:00,Sturm Graz,Austria Vienna,0.0,1.0,A,,,,2.24,3.31,2.99,2.33,3.45,3.25,,,1772.9,1616.9,156.0,3389.8,0.046,0,6,10,3,4,0.6667,0.6667,0.3333,0.2667,3,6,2,2,0,15,14,1,0,0,1,0,0,0,0,1,7,5,3,2,5,0.4,10,2.0,2.5,1.1,1.7,1.4,1.2,0.3,1.083,0.087,0.0402,0.087,0.3738,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-09-20,16:00:00,Hartberg,Wolfsberger AC,2.0,2.0,D,,,,4.39,3.41,1.78,5.0,3.7,1.85,,,1557.8,1668.7,-110.9,3226.5,0.0344,0,6,9,4,10,0.6667,0.6,0.4444,0.6667,2,-1,3,-2,5,6,7,-1,0,1,1,0,0,0,0,1,8,7,2,1,6,0.6666666666666666,10,1.1,1.2,1.5,1.7,1.4,0.8,-0.6,1.0828,0.139,0.139,0.0393,0.2311,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
AUT,2025-09-20,16:00:00,Austria Vienna,Ried,3.0,2.0,H,,,,2.17,3.29,3.14,2.25,3.4,3.25,,,1632.0,1394.6,237.4,3026.7,0.0784,1,6,6,6,6,0.6667,0.4,0.6667,0.4,0,0,6,6,0,6,6,0,0,1,1,0,0,0,0,1,8,7,2,1,13,0.8,10,1.1,1.0,1.4,1.4,1.4,1.2,-0.3,1.0833,0.0369,0.0369,0.035,0.429,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-09-20,16:00:00,Salzburg,Sturm Graz,0.0,2.0,A,,,,1.87,3.62,3.56,1.93,3.9,3.7,,,1754.2,1757.7,-3.5,3511.9,0.001,0,4,10,6,9,0.4444,0.6667,0.6667,0.6,-2,1,-2,3,-5,7,6,1,0,1,1,0,0,0,0,1,8,2,4,4,-10,0.2,10,2.3,2.4,0.9,1.9,1.7,1.2,0.4,1.0919,0.0773,0.0321,0.0393,0.1047,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-09-21,13:30:00,LASK,BW Linz,2.0,0.0,H,,,,1.85,3.61,3.75,1.93,3.75,4.1,,,1576.4,1480.3,96.1,3056.7,0.0314,0,0,3,4,4,0.0,0.2,0.4444,0.2667,-4,-1,-3,4,-7,8,8,0,0,1,1,0,0,0,0,1,8,2,3,1,-1,0.6666666666666666,6,2.0,1.6,0.8,0.6,0.8,1.7,1.4,1.0842,0.0933,0.0432,0.0933,0.2237,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-09-21,16:00:00,Grazer AK,SK Rapid,1.0,1.0,D,,,,4.93,3.81,1.62,5.5,4.0,1.7,,,1425.5,1659.4,-233.8,3084.9,0.0758,1,1,2,9,13,0.1111,0.1333,1.0,0.8667,-8,-11,0,5,-5,8,7,1,0,1,1,0,0,0,0,1,8,0,1,1,-3,0.0,2,1.0,0.8,1.4,1.2,1.3,2.0,-0.2,1.0826,0.1156,0.1156,0.0494,0.0929,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-09-21,16:00:00,Altach,Tirol,1.0,1.0,D,,,,1.99,3.29,3.64,2.05,3.4,3.9,,,1467.4,1447.0,20.4,2914.3,0.007,0,4,8,2,8,0.4444,0.5333,0.2222,0.5333,2,0,0,-4,4,8,7,1,0,1,1,0,0,0,0,1,8,3,5,2,-3,0.2,10,1.5,1.0,0.7,0.6,1.1,1.9,0.9,1.0812,0.0714,0.0302,0.0714,0.1625,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-09-27,16:00:00,BW Linz,Altach,1.0,0.0,H,,,,3.05,3.09,2.31,3.2,3.2,2.38,,,1471.4,1465.6,5.8,2937.1,0.002,0,4,4,4,6,0.4444,0.2667,0.4444,0.4,0,-2,4,2,2,6,6,0,0,2,2,0,0,0,0,1,9,2,1,4,0,0.3333333333333333,7,1.2,1.3,1.3,0.9,0.7,1.4,0.3,1.0844,0.0492,0.0492,0.0303,0.305,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-09-27,16:00:00,Ried,Grazer AK,0.0,0.0,D,,,,1.93,3.37,3.75,1.98,3.5,4.2,,,1391.3,1430.6,-39.3,2821.9,0.0139,0,3,6,1,3,0.3333,0.4,0.1111,0.2,2,3,0,-1,1,7,6,1,0,2,2,0,0,0,0,1,9,0,0,0,0,0.5,0,0.3,1.1,2.2,0.5,0.7,2.1,-0.2,1.0815,0.12,0.0259,0.12,0.065,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-09-27,16:00:00,Wolfsberger AC,LASK,1.0,0.0,H,,,,2.1,3.44,3.15,2.2,3.55,3.33,,,1666.7,1585.3,81.4,3251.9,0.025,0,5,8,3,6,0.5556,0.5333,0.3333,0.4,2,2,2,0,2,7,6,1,0,2,2,0,0,0,0,1,9,7,3,0,2,0.6666666666666666,10,1.6,1.9,1.2,1.5,1.5,1.5,0.1,1.0843,0.0571,0.0476,0.0571,0.2659,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-09-28,16:00:00,SK Rapid,Austria Vienna,1.0,3.0,A,,,,1.81,3.53,4.02,1.87,3.7,4.25,,,1654.3,1635.4,18.9,3289.7,0.0058,0,7,11,9,9,0.7778,0.7333,1.0,0.6,-2,2,3,9,-6,7,8,-1,0,2,2,0,0,0,0,1,9,4,3,3,2,0.75,10,2.0,1.8,0.5,1.9,1.3,1.0,0.1,1.0845,0.0572,0.0331,0.0572,0.1158,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-09-28,13:30:00,Sturm Graz,Hartberg,1.0,0.0,H,,,,1.69,3.81,4.43,1.75,4.0,5.0,,,1773.4,1559.8,213.6,3333.2,0.0641,1,6,9,4,7,0.6667,0.6,0.4444,0.4667,2,2,3,1,2,8,8,0,0,2,2,0,0,0,0,1,9,6,0,4,9,0.6,10,1.7,1.8,1.2,2.0,1.7,1.1,-0.3,1.0799,0.1287,0.0355,0.1287,0.2886,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-09-28,13:30:00,Tirol,Salzburg,1.0,2.0,A,,,,4.77,4.16,1.58,5.25,4.33,1.62,,,1448.7,1738.6,-289.9,3187.2,0.0909,1,2,6,1,7,0.2222,0.4,0.1111,0.4667,1,-1,-2,-5,3,7,8,-1,0,2,1,0,0,0,0,1,9,0,8,2,-21,0.0,10,1.5,2.0,1.9,1.7,1.7,1.5,-0.2,1.0829,0.1006,0.1006,0.0253,0.0264,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-10-04,16:00:00,Austria Vienna,BW Linz,0.0,1.0,A,,,,1.89,3.45,3.79,2.0,3.6,4.0,,,1651.9,1480.1,171.9,3132.0,0.0549,0,9,12,6,7,1.0,0.8,0.6667,0.4667,3,5,6,5,1,6,7,-1,0,2,2,0,0,0,0,1,10,6,2,2,11,0.6,10,1.4,1.3,1.5,0.6,0.7,1.7,0.8,1.0828,0.0582,0.0582,0.0554,0.3123,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-10-04,16:00:00,Grazer AK,Wolfsberger AC,1.0,3.0,A,,,,4.06,3.44,1.83,4.5,3.6,1.88,,,1430.6,1673.3,-242.6,3103.9,0.0782,1,2,3,7,8,0.2222,0.2,0.7778,0.5333,-5,-5,1,6,-5,7,7,0,0,2,2,0,0,0,0,1,10,0,2,0,-3,0.0,2,1.1,0.8,1.3,1.7,1.3,0.7,-0.6,1.0835,0.1084,0.1084,0.0273,0.0428,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-10-04,16:00:00,Ried,Tirol,2.0,0.0,H,,,,2.07,3.3,3.33,2.12,3.4,3.5,,,1391.2,1444.9,-53.6,2836.1,0.0189,0,1,7,1,3,0.1111,0.4667,0.1111,0.2,0,4,-5,-1,-4,7,6,1,0,2,2,0,0,0,0,1,10,1,6,3,-9,0.25,10,0.4,1.0,1.9,0.6,1.1,1.9,-0.2,1.0864,0.0511,0.0242,0.0511,0.0789,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-10-05,16:00:00,Salzburg,SK Rapid,2.0,1.0,H,,,,1.99,3.67,3.23,2.08,4.0,3.4,,,1742.4,1637.7,104.7,3380.1,0.031,0,3,7,4,10,0.3333,0.4667,0.4444,0.6667,-1,-3,-1,-2,1,7,7,0,0,1,2,0,0,0,0,1,10,4,3,3,2,0.25,10,2.0,2.1,1.0,1.3,1.3,1.9,0.7,1.0846,0.0899,0.0452,0.0526,0.2688,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-10-05,13:30:00,LASK,Hartberg,3.0,3.0,D,,,,1.8,3.65,3.96,1.87,3.8,4.2,,,1578.6,1556.0,22.6,3134.7,0.0072,0,3,3,4,7,0.3333,0.2,0.4444,0.4667,-1,-4,3,1,2,8,7,1,0,2,1,0,0,0,0,1,10,4,1,5,2,0.0,10,2.0,1.6,0.7,2.0,1.6,0.8,0.0,1.0821,0.0606,0.0389,0.0606,0.1168,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
AUT,2025-10-05,13:30:00,Altach,Sturm Graz,0.0,2.0,A,,,,2.92,3.23,2.3,3.0,3.4,2.42,,,1457.0,1777.1,-320.2,3234.1,0.099,1,4,5,6,12,0.4444,0.3333,0.6667,0.8,-2,-7,3,0,3,8,7,1,0,2,1,0,0,0,0,1,10,0,7,3,-10,0.0,10,1.5,1.1,0.8,2.2,1.8,0.9,-0.7,1.0868,0.0526,0.0274,0.0522,-0.1236,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-10-18,16:00:00,Grazer AK,Hartberg,0.0,0.0,D,,,,2.85,3.14,2.42,3.1,3.3,2.55,,,1424.0,1557.8,-133.9,2981.8,0.0449,0,2,2,2,5,0.2222,0.1333,0.2222,0.3333,0,-3,2,-1,3,14,13,1,0,1,1,0,0,0,0,1,12,0,2,2,-6,0.0,4,1.1,0.8,1.4,1.8,1.6,1.0,-0.7,1.0826,0.0877,0.0877,0.0537,0.085,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-10-18,16:00:00,Tirol,Austria Vienna,2.0,3.0,A,,,,3.55,3.3,2.0,4.0,3.5,2.1,,,1430.1,1636.5,-206.4,3066.6,0.0673,1,1,2,6,12,0.1111,0.1333,0.6667,0.8,-5,-10,0,0,0,14,14,0,0,1,1,0,0,0,0,1,12,1,7,2,-14,0.2,10,1.4,1.8,1.8,1.9,1.4,1.0,-0.5,1.0847,0.1268,0.1268,0.05,0.0535,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-10-18,16:00:00,Wolfsberger AC,Ried,1.0,2.0,A,,,,2.0,3.26,3.64,2.05,3.4,3.75,,,1680.0,1406.0,274.0,3086.0,0.0888,1,7,11,4,7,0.7778,0.7333,0.4444,0.4667,3,4,3,1,2,14,14,0,0,1,1,0,0,0,0,1,12,6,2,2,4,0.6666666666666666,10,1.9,1.9,1.0,1.3,1.5,1.4,0.6,1.0815,0.0429,0.025,0.0302,0.4164,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-10-19,13:30:00,BW Linz,Sturm Graz,3.0,4.0,A,,,,4.08,3.55,1.8,4.33,3.7,1.85,,,1495.5,1781.8,-286.3,3277.4,0.0874,1,6,10,9,12,0.6667,0.6667,1.0,0.8,-3,-2,2,6,-4,15,14,1,0,0,1,0,0,0,0,1,12,0,5,2,-8,0.0,7,1.2,1.2,1.2,2.2,1.8,0.8,-1.0,1.0823,0.0613,0.0613,0.0278,-0.0029,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-10-19,16:00:00,SK Rapid,LASK,0.0,2.0,A,,,,1.8,3.77,3.8,1.85,3.95,4.33,,,1631.7,1576.9,54.8,3208.5,0.0171,0,1,7,4,4,0.1111,0.4667,0.4444,0.2667,-3,3,-5,4,-9,14,14,0,0,1,1,0,0,0,0,1,12,1,4,5,-8,0.2,10,1.7,1.4,0.8,1.2,1.3,1.5,0.5,1.084,0.1395,0.0278,0.1395,0.1597,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-10-19,13:30:00,Salzburg,Altach,2.0,2.0,D,,,,1.65,3.9,4.48,1.7,4.2,4.8,,,1748.5,1452.3,296.2,3200.7,0.0925,1,6,7,1,4,0.6667,0.4667,0.1111,0.2667,5,3,5,-2,7,14,14,0,0,1,1,0,0,0,0,1,12,7,0,3,16,0.8,10,2.0,2.2,1.1,0.9,0.7,1.0,1.1,1.0857,0.0769,0.0303,0.0714,0.3335,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
AUT,2025-10-25,16:00:00,Altach,Hartberg,2.0,2.0,D,,,,2.07,3.12,3.61,2.2,3.25,3.9,,,1459.7,1555.2,-95.5,3014.8,0.0317,0,1,5,2,6,0.1111,0.3333,0.2222,0.4,-1,-1,-3,-2,-1,6,7,-1,0,1,1,0,0,0,0,1,13,0,4,6,-6,0.0,10,1.4,1.0,0.9,1.8,1.5,0.9,-0.4,1.0806,0.0803,0.0628,0.0803,0.0164,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
AUT,2025-10-25,16:00:00,LASK,Grazer AK,1.0,0.0,H,,,,1.6,3.78,5.2,1.62,4.0,6.0,,,1594.7,1426.6,168.1,3021.3,0.0556,0,4,7,2,3,0.4444,0.4667,0.2222,0.2,2,4,1,1,0,6,7,-1,0,1,1,0,0,0,0,1,13,2,1,1,2,1.0,4,1.8,1.7,0.9,0.6,0.5,1.7,1.2,1.0819,0.1538,0.0125,0.1538,0.2197,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-10-25,16:00:00,Tirol,BW Linz,2.0,0.0,H,,,,2.95,3.19,2.33,3.14,3.3,2.38,,,1424.6,1491.7,-67.1,2916.2,0.023,0,0,1,6,9,0.0,0.0667,0.6667,0.6,-6,-8,-1,3,-4,7,6,1,0,1,1,0,0,0,0,1,13,3,5,2,-4,0.2,10,1.4,2.0,1.9,0.6,0.6,1.6,0.8,1.0816,0.0644,0.0644,0.0215,0.1907,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-10-26,13:30:00,Sturm Graz,Wolfsberger AC,1.0,3.0,A,,,,2.32,3.27,2.88,2.4,3.4,3.0,,,1785.7,1662.8,122.9,3448.5,0.0356,0,9,12,6,10,1.0,0.8,0.6667,0.6667,3,2,6,2,4,7,8,-1,0,1,1,0,0,0,0,1,13,4,3,3,-2,0.4,10,1.9,1.7,1.0,1.7,1.3,0.8,0.2,1.0841,0.0417,0.0345,0.0417,0.3546,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-10-26,13:30:00,Ried,SK Rapid,0.0,2.0,A,,,,2.71,3.27,2.45,2.85,3.4,2.57,,,1423.2,1613.8,-190.7,3037.0,0.0628,0,7,7,0,4,0.7778,0.4667,0.0,0.2667,7,3,7,-4,11,8,7,1,0,1,1,0,0,0,0,1,13,4,5,1,-1,0.8,10,0.6,1.1,1.8,1.3,1.3,1.9,-0.7,1.083,0.0517,0.0517,0.049,-0.0077,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-10-26,16:00:00,Austria Vienna,Salzburg,0.0,3.0,A,,,,2.69,3.5,2.35,2.85,3.6,2.45,,,1642.0,1741.0,-99.0,3383.1,0.0293,0,6,12,7,7,0.6667,0.8,0.7778,0.4667,-1,5,0,7,-7,8,7,1,0,1,1,0,0,0,0,1,13,0,5,5,-9,0.0,10,1.1,1.1,1.6,1.7,1.8,1.6,-0.6,1.083,0.0595,0.0595,0.0426,0.1151,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-11-01,16:00:00,BW Linz,LASK,0.0,1.0,A,,,,3.43,3.34,2.04,3.7,3.5,2.1,,,1476.3,1599.4,-123.1,3075.7,0.04,0,3,6,7,10,0.3333,0.4,0.7778,0.6667,-4,-4,0,4,-4,7,7,0,0,2,2,0,0,0,1,2,14,3,3,1,-1,1.0,7,0.9,1.1,1.5,1.5,1.3,1.1,-0.6,1.0811,0.0787,0.0787,0.0294,0.1545,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-11-01,16:00:00,Grazer AK,Altach,3.0,1.0,H,,,,3.36,2.98,2.22,3.5,3.25,2.25,,,1421.9,1461.4,-39.5,2883.3,0.0137,0,1,3,2,3,0.1111,0.2,0.2222,0.2,-1,0,-1,1,-2,7,7,0,0,2,2,0,0,0,1,2,14,2,0,3,2,0.5,5,1.1,0.8,1.4,0.9,0.7,1.0,0.2,1.0836,0.0906,0.0417,0.0135,0.2691,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-11-01,16:00:00,Hartberg,Austria Vienna,2.0,1.0,H,,,,3.56,3.37,1.97,3.9,3.5,2.05,,,1553.5,1627.9,-74.4,3181.3,0.0234,0,3,4,3,9,0.3333,0.2667,0.3333,0.6,0,-5,2,-3,5,7,6,1,0,2,2,0,0,0,1,2,14,2,7,1,-10,0.25,10,1.1,1.3,1.6,1.9,1.5,1.2,-0.8,1.0852,0.0955,0.0955,0.0406,0.2348,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-11-02,16:00:00,SK Rapid,Sturm Graz,2.0,1.0,H,,,,2.5,3.42,2.55,2.6,3.6,2.65,,,1622.1,1765.5,-143.4,3387.5,0.0423,0,3,4,6,12,0.3333,0.2667,0.6667,0.8,-3,-8,2,0,2,7,7,0,0,2,2,0,0,0,1,2,14,4,4,2,-1,0.75,10,1.4,1.1,1.0,2.4,2.1,1.0,-1.0,1.0846,0.0526,0.04,0.0392,0.0271,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-11-02,13:30:00,Salzburg,Ried,4.0,1.0,H,,,,1.92,3.55,3.54,2.0,3.8,4.0,,,1755.2,1414.9,340.3,3170.2,0.1073,1,7,10,6,7,0.7778,0.6667,0.6667,0.4667,1,3,4,5,-1,7,7,0,0,2,1,0,0,0,1,2,14,7,0,3,25,0.8,10,1.8,2.2,1.2,1.5,1.5,1.3,0.3,1.085,0.1299,0.0417,0.1299,0.4338,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-11-02,13:30:00,Wolfsberger AC,Tirol,0.0,0.0,D,,,,1.64,3.72,4.82,1.7,3.95,5.33,,,1683.0,1439.9,243.1,3123.0,0.0778,1,6,10,3,4,0.6667,0.6667,0.3333,0.2667,3,6,2,2,0,7,8,-1,0,1,1,0,0,0,1,2,14,4,3,3,1,0.6,10,1.8,1.9,1.1,0.6,1.0,1.9,1.2,1.086,0.1058,0.0366,0.1058,0.297,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-11-08,16:00:00,Austria Vienna,Grazer AK,2.0,1.0,H,,,,1.7,3.43,4.94,1.75,3.6,5.5,,,1616.7,1436.3,180.5,3053.0,0.0591,0,3,6,4,5,0.3333,0.4,0.4444,0.3333,-1,1,0,3,-3,7,7,0,0,2,2,0,0,0,1,2,15,3,0,1,3,1.0,4,1.0,1.1,1.9,0.6,0.5,1.5,0.4,1.0822,0.1134,0.0294,0.1134,0.2652,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-11-08,16:00:00,Ried,BW Linz,2.0,1.0,H,,,,2.07,3.2,3.47,2.15,3.3,3.6,,,1411.4,1468.8,-57.4,2880.2,0.0199,0,3,7,0,6,0.3333,0.4667,0.0,0.4,3,1,-1,-6,5,6,7,-1,0,2,2,0,0,0,1,2,15,1,0,0,2,0.5,1,0.5,0.7,1.6,0.6,0.5,1.6,-0.1,1.0838,0.0386,0.0386,0.0375,0.0724,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-11-08,16:00:00,Wolfsberger AC,Hartberg,1.0,2.0,A,,,,1.84,3.47,3.96,1.91,3.6,4.2,,,1676.4,1564.6,111.8,3241.0,0.0345,0,4,10,5,6,0.4444,0.6667,0.5556,0.4,-1,4,-2,4,-6,6,7,-1,0,2,2,0,0,0,1,2,15,2,6,2,-5,0.0,10,1.6,1.4,1.0,1.6,1.4,1.1,0.0,1.0842,0.0606,0.038,0.0606,0.2388,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-11-09,13:30:00,Tirol,SK Rapid,1.0,1.0,D,,,,3.31,3.33,2.08,3.6,3.5,2.23,,,1446.6,1635.1,-188.5,3081.7,0.0612,0,4,4,6,6,0.4444,0.2667,0.6667,0.4,-2,-2,4,6,-2,7,7,0,0,1,2,0,0,0,1,2,15,0,8,2,-18,0.0,10,1.7,2.1,1.6,1.6,1.5,1.7,0.1,1.0832,0.0876,0.0876,0.0721,0.0569,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-11-09,16:00:00,Sturm Graz,Salzburg,1.0,1.0,D,,,,2.3,3.49,2.77,2.38,3.6,2.9,,,1752.5,1758.8,-6.3,3511.2,0.0018,0,3,9,7,13,0.3333,0.6,0.7778,0.8667,-4,-4,-3,1,-4,7,7,0,0,2,2,0,0,0,1,2,15,5,2,3,12,0.75,10,1.6,1.6,1.2,1.9,2.0,1.5,-0.3,1.0823,0.0469,0.0348,0.0469,0.1889,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-11-09,13:30:00,LASK,Altach,1.0,0.0,H,,,,1.82,3.36,4.19,1.87,3.5,4.75,,,1606.9,1447.0,159.9,3053.9,0.0524,0,9,10,2,2,1.0,0.6667,0.2222,0.1333,7,8,8,2,6,8,8,0,0,1,1,0,0,0,1,2,15,5,3,2,3,0.4,10,1.8,1.7,0.9,0.6,0.5,1.1,1.2,1.0857,0.1337,0.0275,0.1337,0.2837,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-11-22,16:00:00,Altach,Wolfsberger AC,3.0,1.0,H,,,,2.97,3.13,2.34,3.2,3.25,2.45,,,1442.1,1662.3,-220.2,3104.5,0.0709,1,1,2,4,7,0.1111,0.1333,0.4444,0.4667,-3,-5,0,1,-1,13,14,-1,0,1,1,0,0,0,1,2,17,2,3,5,0,0.25,10,1.5,1.2,0.9,2.0,1.6,0.8,-0.5,1.0835,0.0774,0.0774,0.047,-0.0144,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-11-22,16:00:00,BW Linz,Austria Vienna,2.0,3.0,A,,,,3.43,3.01,2.16,3.7,3.13,2.23,,,1458.2,1621.2,-163.0,3079.4,0.0529,0,0,3,3,6,0.0,0.2,0.3333,0.4,-3,-3,-3,0,-3,14,14,0,0,1,1,0,0,0,1,2,17,3,5,2,-6,0.4,10,0.9,1.1,1.4,1.6,1.4,1.4,-0.7,1.0867,0.0787,0.0787,0.0324,0.101,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-11-22,16:00:00,Hartberg,Ried,2.0,0.0,H,,,,3.01,3.1,2.33,3.25,3.25,2.45,,,1578.6,1422.0,156.7,3000.6,0.0522,0,7,9,3,9,0.7778,0.6,0.3333,0.6,4,0,5,-3,8,14,14,0,0,1,1,0,0,0,1,2,17,7,0,3,12,0.6666666666666666,10,1.4,1.5,1.4,1.4,1.5,1.6,0.0,1.084,0.0797,0.0797,0.0515,0.4802,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-11-23,16:00:00,SK Rapid,Grazer AK,1.0,2.0,A,,,,1.64,3.59,5.09,1.73,3.7,5.5,,,1631.0,1431.8,199.1,3062.8,0.065,0,7,7,3,4,0.7778,0.4667,0.3333,0.2667,4,3,7,2,5,14,15,-1,0,1,0,0,0,0,1,2,17,1,0,2,3,1.0,3,1.7,1.3,0.9,0.6,0.6,1.6,1.1,1.0848,0.0806,0.0549,0.0806,0.2627,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-11-23,13:30:00,Salzburg,Tirol,2.0,3.0,A,,,,1.43,4.4,6.31,1.48,4.75,7.25,,,1759.6,1450.7,308.9,3210.4,0.0962,1,7,11,5,5,0.7778,0.7333,0.5556,0.3333,2,6,3,5,-2,14,14,0,0,1,1,0,0,0,1,2,17,8,0,2,17,0.8,10,2.1,2.5,1.1,0.7,0.9,1.7,1.4,1.0851,0.149,0.035,0.149,0.2541,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-11-23,13:30:00,Sturm Graz,LASK,1.0,3.0,A,,,,1.94,3.52,3.47,2.0,3.7,3.6,,,1751.6,1611.8,139.8,3363.4,0.0416,0,1,7,9,13,0.1111,0.4667,1.0,0.8667,-8,-6,-5,5,-10,14,14,0,0,1,1,0,0,0,1,2,17,6,2,2,6,1.0,10,1.4,1.3,1.1,1.5,1.2,1.1,-0.1,1.0877,0.0511,0.0309,0.0375,0.296,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-11-29,16:00:00,Austria Vienna,Tirol,0.0,0.0,D,,,,1.79,3.49,4.23,1.85,3.6,4.5,,,1627.8,1468.3,159.4,3096.1,0.0515,0,6,9,5,8,0.6667,0.6,0.5556,0.5333,1,1,3,2,1,7,6,1,0,1,1,0,0,0,1,2,18,8,1,1,15,1.0,10,1.3,1.2,1.7,0.9,1.2,1.9,0.4,1.0816,0.0638,0.0335,0.0638,0.2728,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
